Source;Target;Type;Weight
20;57;Undirected;0.010479
20;60;Undirected;0.0149701
20;65;Undirected;0.0164671
20;66;Undirected;0.011976
20;67;Undirected;0.0658683
20;68;Undirected;0.011976
20;69;Undirected;0.010479
20;70;Undirected;0.010479
21;30;Undirected;0.0149701
21;44;Undirected;0.011976
21;55;Undirected;0.0134731
21;59;Undirected;0.0299401
21;64;Undirected;0.011976
21;67;Undirected;0.0329341
21;68;Undirected;0.011976
22;67;Undirected;0.0164671
22;69;Undirected;0.010479
23;67;Undirected;0.011976
25;67;Undirected;0.0269461
26;58;Undirected;0.010479
26;61;Undirected;0.010479
26;67;Undirected;0.0299401
26;68;Undirected;0.010479
27;67;Undirected;0.0134731
28;67;Undirected;0.0134731
29;46;Undirected;0.010479
29;67;Undirected;0.0134731
30;44;Undirected;0.011976
30;55;Undirected;0.0134731
30;59;Undirected;0.0149701
30;67;Undirected;0.0164671
31;32;Undirected;0.0179641
31;33;Undirected;0.0179641
31;34;Undirected;0.0254491
31;35;Undirected;0.0239521
31;36;Undirected;0.0179641
31;37;Undirected;0.0164671
31;38;Undirected;0.0254491
31;39;Undirected;0.0149701
31;40;Undirected;0.0149701
31;41;Undirected;0.0134731
31;42;Undirected;0.0179641
31;54;Undirected;0.0179641
31;65;Undirected;0.0194611
31;66;Undirected;0.0149701
31;67;Undirected;0.0194611
31;68;Undirected;0.0149701
32;33;Undirected;0.0149701
32;34;Undirected;0.0224551
32;35;Undirected;0.0209581
32;36;Undirected;0.0149701
32;37;Undirected;0.0134731
32;38;Undirected;0.0224551
32;39;Undirected;0.011976
32;40;Undirected;0.011976
32;41;Undirected;0.010479
32;42;Undirected;0.0149701
32;54;Undirected;0.0149701
32;65;Undirected;0.0164671
32;66;Undirected;0.011976
32;67;Undirected;0.0164671
32;68;Undirected;0.011976
33;34;Undirected;0.0224551
33;35;Undirected;0.0209581
33;36;Undirected;0.0149701
33;37;Undirected;0.0134731
33;38;Undirected;0.0224551
33;39;Undirected;0.011976
33;40;Undirected;0.011976
33;41;Undirected;0.010479
33;42;Undirected;0.0149701
33;54;Undirected;0.0149701
33;65;Undirected;0.0164671
33;66;Undirected;0.011976
33;67;Undirected;0.0164671
33;68;Undirected;0.011976
34;35;Undirected;0.0284431
34;36;Undirected;0.0224551
34;37;Undirected;0.0209581
34;38;Undirected;0.0299401
34;39;Undirected;0.0194611
34;40;Undirected;0.0194611
34;41;Undirected;0.0179641
34;42;Undirected;0.0224551
34;54;Undirected;0.0224551
34;65;Undirected;0.0239521
34;66;Undirected;0.0194611
34;67;Undirected;0.0239521
34;68;Undirected;0.0194611
35;36;Undirected;0.0209581
35;37;Undirected;0.0194611
35;38;Undirected;0.0284431
35;39;Undirected;0.0179641
35;40;Undirected;0.0179641
35;41;Undirected;0.0164671
35;42;Undirected;0.0209581
35;54;Undirected;0.0209581
35;65;Undirected;0.0224551
35;66;Undirected;0.0179641
35;67;Undirected;0.0224551
35;68;Undirected;0.0179641
36;37;Undirected;0.0134731
36;38;Undirected;0.0224551
36;39;Undirected;0.011976
36;40;Undirected;0.011976
36;41;Undirected;0.010479
36;42;Undirected;0.0149701
36;54;Undirected;0.0149701
36;65;Undirected;0.0164671
36;66;Undirected;0.011976
36;67;Undirected;0.0164671
36;68;Undirected;0.011976
37;38;Undirected;0.0209581
37;39;Undirected;0.010479
37;40;Undirected;0.010479
37;42;Undirected;0.0134731
37;54;Undirected;0.0134731
37;65;Undirected;0.0149701
37;66;Undirected;0.010479
37;67;Undirected;0.0149701
37;68;Undirected;0.010479
38;39;Undirected;0.0194611
38;40;Undirected;0.0194611
38;41;Undirected;0.0179641
38;42;Undirected;0.0224551
38;54;Undirected;0.0224551
38;65;Undirected;0.0239521
38;66;Undirected;0.0194611
38;67;Undirected;0.0239521
38;68;Undirected;0.0194611
39;42;Undirected;0.011976
39;54;Undirected;0.011976
39;65;Undirected;0.0134731
39;67;Undirected;0.0134731
40;42;Undirected;0.011976
40;54;Undirected;0.011976
40;65;Undirected;0.0134731
40;67;Undirected;0.0134731
41;42;Undirected;0.010479
41;54;Undirected;0.010479
41;65;Undirected;0.011976
41;67;Undirected;0.011976
42;54;Undirected;0.0149701
42;65;Undirected;0.0164671
42;66;Undirected;0.011976
42;67;Undirected;0.0164671
42;68;Undirected;0.011976
43;45;Undirected;0.0269461
43;67;Undirected;0.0209581
44;55;Undirected;0.010479
44;59;Undirected;0.011976
44;67;Undirected;0.0134731
45;67;Undirected;0.0239521
46;47;Undirected;0.010479
46;53;Undirected;0.010479
46;64;Undirected;0.010479
46;67;Undirected;0.0149701
46;68;Undirected;0.010479
47;67;Undirected;0.0269461
48;67;Undirected;0.0134731
49;50;Undirected;0.0254491
49;51;Undirected;0.0164671
49;52;Undirected;0.0164671
49;64;Undirected;0.0164671
49;67;Undirected;0.0209581
50;51;Undirected;0.0179641
50;52;Undirected;0.0179641
50;64;Undirected;0.0179641
50;67;Undirected;0.0224551
51;67;Undirected;0.0134731
52;67;Undirected;0.0134731
53;67;Undirected;0.0134731
54;65;Undirected;0.0164671
54;66;Undirected;0.011976
54;67;Undirected;0.0164671
54;68;Undirected;0.011976
55;59;Undirected;0.0134731
55;67;Undirected;0.0149701
56;60;Undirected;0.0134731
56;65;Undirected;0.0149701
56;66;Undirected;0.010479
56;67;Undirected;0.0149701
56;68;Undirected;0.010479
57;67;Undirected;0.011976
58;62;Undirected;0.0179641
58;64;Undirected;0.0179641
58;67;Undirected;0.0404192
58;68;Undirected;0.0269461
59;64;Undirected;0.011976
59;67;Undirected;0.0329341
59;68;Undirected;0.011976
60;65;Undirected;0.0164671
60;66;Undirected;0.011976
60;67;Undirected;0.0329341
60;68;Undirected;0.011976
61;67;Undirected;0.0269461
62;63;Undirected;0.0179641
62;64;Undirected;0.0179641
62;67;Undirected;0.0538922
62;68;Undirected;0.0359281
63;67;Undirected;0.0808383
63;68;Undirected;0.0538922
64;67;Undirected;0.0673653
64;68;Undirected;0.0359281
65;66;Undirected;0.0269461
65;67;Undirected;0.0359281
65;68;Undirected;0.0269461
66;67;Undirected;0.0269461
66;68;Undirected;0.0179641
67;68;Undirected;0.17515
67;69;Undirected;0.0239521
67;70;Undirected;0.011976
