Source;Target;Type;Weight
14;23;Undirected;0.0163934
14;24;Undirected;0.022541
14;25;Undirected;0.022541
14;26;Undirected;0.0143443
15;16;Undirected;0.0245902
15;20;Undirected;0.022541
15;25;Undirected;0.0307377
15;27;Undirected;0.0245902
15;45;Undirected;0.0266393
15;50;Undirected;0.022541
16;19;Undirected;0.0122951
16;20;Undirected;0.0143443
16;25;Undirected;0.022541
16;27;Undirected;0.0163934
16;45;Undirected;0.0184426
16;50;Undirected;0.0143443
17;19;Undirected;0.0102459
17;23;Undirected;0.0143443
17;25;Undirected;0.0204918
18;30;Undirected;0.0245902
18;38;Undirected;0.0122951
18;51;Undirected;0.0102459
19;23;Undirected;0.0122951
19;24;Undirected;0.0184426
19;25;Undirected;0.0184426
19;26;Undirected;0.0102459
20;25;Undirected;0.0204918
20;27;Undirected;0.0143443
20;45;Undirected;0.0163934
20;50;Undirected;0.0122951
23;25;Undirected;0.022541
24;26;Undirected;0.0204918
25;27;Undirected;0.022541
25;45;Undirected;0.0245902
25;50;Undirected;0.0204918
27;28;Undirected;0.0122951
27;29;Undirected;0.0122951
27;45;Undirected;0.0184426
27;50;Undirected;0.0143443
27;52;Undirected;0.0122951
30;38;Undirected;0.0245902
30;51;Undirected;0.022541
32;33;Undirected;0.0245902
32;36;Undirected;0.0266393
32;37;Undirected;0.0368852
32;39;Undirected;0.0266393
32;40;Undirected;0.022541
32;42;Undirected;0.0266393
32;45;Undirected;0.0266393
33;34;Undirected;0.0266393
33;36;Undirected;0.0184426
33;37;Undirected;0.0286885
33;39;Undirected;0.0184426
33;40;Undirected;0.0143443
33;41;Undirected;0.0184426
33;42;Undirected;0.0184426
33;45;Undirected;0.0368852
33;49;Undirected;0.0143443
33;50;Undirected;0.0143443
34;45;Undirected;0.0286885
34;49;Undirected;0.0245902
35;43;Undirected;0.0286885
35;44;Undirected;0.0286885
35;45;Undirected;0.0266393
36;37;Undirected;0.0307377
36;39;Undirected;0.0204918
36;40;Undirected;0.0163934
36;42;Undirected;0.0204918
36;45;Undirected;0.0204918
37;39;Undirected;0.0307377
37;40;Undirected;0.0266393
37;42;Undirected;0.0307377
37;45;Undirected;0.0307377
38;51;Undirected;0.0102459
39;40;Undirected;0.0163934
39;42;Undirected;0.0204918
39;45;Undirected;0.0204918
40;42;Undirected;0.0163934
40;45;Undirected;0.0163934
41;50;Undirected;0.0163934
42;45;Undirected;0.0204918
43;44;Undirected;0.0245902
44;46;Undirected;0.0184426
45;49;Undirected;0.0163934
45;50;Undirected;0.0163934
